ship_id,ship_name,ship_class,ship_type,points,flank_speed,armour,hull,traits,ship_image,nation,nation_name,unit_id
860,Dainty,C & D,Destroyer,45,"7""",1+,4/1,Agile,c_and_d_1939.png,royal_navy_ensign.png,Great Britain,1159
861,Dainty (1940),C & D,Destroyer,35,"7""",1+,4/1,Agile,c_and_d_1939.png,royal_navy_ensign.png,Great Britain,1160
862,Decoy (1941),C & D,Destroyer,30,"7""",1+,4/1,Agile,c_and_d_1939.png,royal_navy_ensign.png,Great Britain,1161
863,Duncan (1942),C & D,Destroyer,35,"7""",1+,4/1,"Agile, Radar",c_and_d_1939.png,royal_navy_ensign.png,Great Britain,1163
864,Electra,E & F,Destroyer,45,"7""",1+,4/1,"Agile, Depth Charge",e_and_f_1939.png,royal_navy_ensign.png,Great Britain,1164
865,Electra (1940),E & F,Destroyer,35,"7""",1+,4/1,"Agile, Depth Charge",e_and_f_1939.png,royal_navy_ensign.png,Great Britain,1165
866,Electra (1941),E & F,Destroyer,40,"7""",1+,4/1,"Agile, Depth Charge, Radar",e_and_f_1939.png,royal_navy_ensign.png,Great Britain,1166
867,Escapade (1943),E & F,Destroyer,35,"7""",1+,4/1,"Agile, Depth Charge, Radar",e_and_f_1939.png,royal_navy_ensign.png,Great Britain,1168
868,Escapade (1944),E & F,Destroyer,40,"7""",1+,4/1,"Agile, Depth Charge, Advanced Radar",e_and_f_1939.png,royal_navy_ensign.png,Great Britain,1169
869,Fame (1941),E & F,Destroyer,30,"7""",1+,4/1,"Agile, Depth Charge",e_and_f_1939.png,royal_navy_ensign.png,Great Britain,1171
870,Fame (1942),E & F,Destroyer,35,"7""",1+,4/1,"Agile, Depth Charge, Radar",e_and_f_1939.png,royal_navy_ensign.png,Great Britain,1172
871,Fearless (1941),E & F,Destroyer,35,"7""",1+,4/1,"Agile, Depth Charge, Radar",e_and_f_1939.png,royal_navy_ensign.png,Great Britain,1173
872,Forester (1943),E & F,Destroyer,35,"7""",1+,4/1,"Agile, Depth Charge, Radar",e_and_f_1939.png,royal_navy_ensign.png,Great Britain,1174
873,Faulknor (1941),E & F,Destroyer,35,"7""",1+,4/1,"Agile, Depth Charge",e_and_f_1939.png,royal_navy_ensign.png,Great Britain,1177
874,Faulknor (1942),E & F,Destroyer,50,"7""",1+,4/1,"Agile, Depth Charge, Radar",e_and_f_1939.png,royal_navy_ensign.png,Great Britain,1178
875,Faulknor (1944),E & F,Destroyer,50,"7""",1+,4/1,"Agile, Depth Charge, Radar",e_and_f_1939.png,royal_navy_ensign.png,Great Britain,1179
876,Gallant,G & H,Destroyer,45,"7""",1+,4/1,"Agile, Depth Charge",g_and_h_1939.png,royal_navy_ensign.png,Great Britain,1180
877,Hasty,G & H,Destroyer,50,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter",g_and_h_1939.png,royal_navy_ensign.png,Great Britain,1181
878,Glowworm,G & H,Destroyer,50,"7""",1+,4/1,"Agile, Depth Charge",g_and_h_1939.png,royal_navy_ensign.png,Great Britain,1182
879,Grafton (1940),G & H,Destroyer,35,"7""",1+,4/1,"Agile, Depth Charge",g_and_h_1939.png,royal_navy_ensign.png,Great Britain,1183
880,Griffon (1941),G & H,Destroyer,35,"7""",1+,4/1,"Agile, Depth Charge, Radar",g_and_h_1939.png,royal_navy_ensign.png,Great Britain,1188
881,Hotspur (1943),G & H,Destroyer,35,"7""",1+,4/1,"Agile, Depth Charge, Radar",g_and_h_1939.png,royal_navy_ensign.png,Great Britain,1190
882,Hunt,Hunt,Destroyer,30,"6""",1+,3/1,"Agile, Depth Charge, Radar, Sub-Hunter",hunt_1939.png,royal_navy_ensign.png,Great Britain,1192
883,Hunt (1941),Hunt,Destroyer,35,"6""",1+,3/1,"Agile, Depth Charge, Radar, Sub-Hunter",hunt_1939.png,royal_navy_ensign.png,Great Britain,1193
884,Hunt (1942),Hunt,Destroyer,50,"6""",1+,3/1,"Agile, Depth Charge (3), Radar, Sub-Hunter",hunt_1939.png,royal_navy_ensign.png,Great Britain,1194
885,Hunt (1945),Hunt,Destroyer,55,"6""",1+,3/1,"Agile, Depth Charge (3), Radar, Sub-Hunter",hunt_1939.png,royal_navy_ensign.png,Great Britain,1195
886,Icarus,I,Destroyer,50,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter",i_1939.png,royal_navy_ensign.png,Great Britain,1196
887,Icarus (1940),I,Destroyer,40,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter",i_1939.png,royal_navy_ensign.png,Great Britain,1197
888,Icarus (1942),I,Destroyer,40,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Radar",i_1939.png,royal_navy_ensign.png,Great Britain,1198
889,Icarus (1943),I,Destroyer,35,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Radar",i_1939.png,royal_navy_ensign.png,Great Britain,1199
890,Impulsive (1943),I,Destroyer,40,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Radar",i_1939.png,royal_navy_ensign.png,Great Britain,1200
891,Imperial (1941),I,Destroyer,45,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Radar",i_1939.png,royal_navy_ensign.png,Great Britain,1201
892,Inglefield (1942),I,Destroyer,50,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Radar",i_1939.png,royal_navy_ensign.png,Great Britain,1202
893,Isis (1942),I,Destroyer,35,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter",i_1939.png,royal_navy_ensign.png,Great Britain,1203
894,Isis (1943),I,Destroyer,40,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Radar",i_1939.png,royal_navy_ensign.png,Great Britain,1204
895,Jackal,"J, K & N",Destroyer,50,"7""",1+,5/2,"Agile, Depth Charge, Sub-Hunter",j_k_and_n_1939.png,royal_navy_ensign.png,Great Britain,1205
896,Jackal (1941),"J, K & N",Destroyer,50,"7""",1+,5/2,"Agile, Depth Charge, Sub-Hunter, Radar",j_k_and_n_1939.png,royal_navy_ensign.png,Great Britain,1206
897,Javelin (1943),"J, K & N",Destroyer,60,"7""",1+,5/2,"Agile, Depth Charge, Sub-Hunter, Radar",j_k_and_n_1939.png,royal_navy_ensign.png,Great Britain,1207
898,Juno (1941),"J, K & N",Destroyer,55,"7""",1+,5/2,"Agile, Depth Charge, Sub-Hunter, Radar",j_k_and_n_1939.png,royal_navy_ensign.png,Great Britain,1208
899,Norseman,"J, K & N",Destroyer,50,"7""",1+,5/2,"Agile, Depth Charge, Sub-Hunter",j_k_and_n_1939.png,royal_navy_ensign.png,Great Britain,1209
900,Legion,L (Group 1),Destroyer,55,"7""",1+,5/2,"Agile, Depth Charge, Sub-Hunter",l1_class_1941.png,royal_navy_ensign.png,Great Britain,1219
901,Legion (1945),L (Group 1),Destroyer,60,"7""",1+,5/2,"Agile, Depth Charge, Sub-Hunter, Radar",l1_class_1941.png,royal_navy_ensign.png,Great Britain,1220
902,Lightning,L (Group 2),Destroyer,55,"7""",1+,5/2,"Agile, Depth Charge, Sub-Hunter, Radar",l1_class_1941.png,royal_navy_ensign.png,Great Britain,1221
903,Musketeer,M,Destroyer,55,"7""",1+,5/2,"Agile, Depth Charge, Sub-Hunter, Radar",m_class_1941.png,royal_navy_ensign.png,Great Britain,1222
904,Onslaught,O (Group 1),Destroyer,50,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Radar",o1_class_1941.png,royal_navy_ensign.png,Great Britain,1223
905,Onslaught (1944),O (Group 1),Destroyer,60,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Radar",o1_class_1941.png,royal_navy_ensign.png,Great Britain,1224
906,Offa (1945),O (Group 1),Destroyer,55,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Advanced Radar",o1_class_1941.png,royal_navy_ensign.png,Great Britain,1225
907,Onslow (1945),O (Group 1),Destroyer,65,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Advanced Radar",o1_class_1941.png,royal_navy_ensign.png,Great Britain,1226
908,Obedient,O (Group 2),Destroyer,60,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Radar",o1_class_1941.png,royal_navy_ensign.png,Great Britain,1227
909,Obedient (1945),O (Group 2),Destroyer,65,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Advanced Radar",o1_class_1941.png,royal_navy_ensign.png,Great Britain,1228
910,Paladin,P,Destroyer,60,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Radar",p_class_1943.png,royal_navy_ensign.png,Great Britain,1229
911,Saumarez,S,Destroyer,50,"7""",1+,5/1,"Agile, Depth Charge, Sub-Hunter, Radar",s_class_1943.png,royal_navy_ensign.png,Great Britain,1230
912,Saumarez (1945),S,Destroyer,60,"7""",1+,5/1,"Agile, Depth Charge, Sub-Hunter, Advanced Radar",s_class_1943.png,royal_navy_ensign.png,Great Britain,1231
913,Savage,S,Destroyer,70,"7""",1+,5/1,"Agile, Depth Charge, Sub-Hunter, Radar",s_class_1943.png,royal_navy_ensign.png,Great Britain,1233
914,Scorpion (1945),S,Destroyer,55,"7""",1+,5/1,"Agile, Depth Charge, Sub-Hunter, Advanced Radar",s_class_1943.png,royal_navy_ensign.png,Great Britain,1234
915,Campbell,Scott,Destroyer,50,"7""",1+,4/1,"Aircraft 2, Agile, Depth Charge",scott_1939.png,royal_navy_ensign.png,Great Britain,1235
916,Campbell (1941),Scott,Destroyer,50,"6""",1+,4/1,"Aircraft 2, Agile, Depth Charge, Radar",scott_1939.png,royal_navy_ensign.png,Great Britain,1236
917,Campbell (1944),Scott,Destroyer,55,"6""",1+,4/1,"Aircraft 2, Agile, Depth Charge, Radar",scott_1939.png,royal_navy_ensign.png,Great Britain,1237
918,Douglas (1942),Scott,Destroyer,60,"6""",1+,4/1,"Aircraft 2, Agile, Depth Charge (2), Radar, Sub-Hunter, Hedgehog",scott_1939.png,royal_navy_ensign.png,Great Britain,1238
919,Mackay (1941),Scott,Destroyer,50,"6""",1+,4/1,"Aircraft 2, Agile, Depth Charge, Radar",scott_1939.png,royal_navy_ensign.png,Great Britain,1239
920,Mackay (1942),Scott,Destroyer,55,"6""",1+,4/1,"Aircraft 2, Agile, Depth Charge (2), Radar, Hedgehog",scott_1939.png,royal_navy_ensign.png,Great Britain,1240
921,Mackay (1944),Scott,Destroyer,60,"6""",1+,4/1,"Aircraft 2, Agile, Depth Charge (2), Radar, Hedgehog",scott_1939.png,royal_navy_ensign.png,Great Britain,1241
922,Malcolm (1942),Scott,Destroyer,45,"6""",1+,4/1,"Aircraft 2, Agile, Depth Charge, Radar",scott_1939.png,royal_navy_ensign.png,Great Britain,1242
923,Malcolm (1943),Scott,Destroyer,55,"6""",1+,4/1,"Aircraft 2, Agile, Depth Charge (2), Radar, Sub-Hunter",scott_1939.png,royal_navy_ensign.png,Great Britain,1243
924,Montrose (1942),Scott,Destroyer,45,"6""",1+,4/1,"Aircraft 2, Agile, Depth Charge, Radar",scott_1939.png,royal_navy_ensign.png,Great Britain,1244
925,Montrose (1944),Scott,Destroyer,50,"6""",1+,4/1,"Aircraft 2, Agile, Depth Charge, Radar",scott_1939.png,royal_navy_ensign.png,Great Britain,1245
926,Keppel,Shakespeare,Destroyer,50,"7""",1+,4/1,"Agile, Depth Charge",shakespeare_1939.png,royal_navy_ensign.png,Great Britain,1250
927,Keppel (1941),Shakespeare,Destroyer,45,"7""",1+,4/1,"Agile, Depth Charge",shakespeare_1939.png,royal_navy_ensign.png,Great Britain,1251
928,Keppel (1942),Shakespeare,Destroyer,55,"7""",1+,4/1,"Agile, Depth Charge, Radar, Hedgehog",shakespeare_1939.png,royal_navy_ensign.png,Great Britain,1252
929,Keppel (1944),Shakespeare,Destroyer,55,"6""",1+,4/1,"Agile, Depth Charge (2), Radar, Hedgehog",shakespeare_1939.png,royal_navy_ensign.png,Great Britain,1253
930,Broke (1942),Shakespeare,Destroyer,60,"6""",1+,4/1,"Agile, Depth Charge (2), Radar, Hedgehog",shakespeare_1939.png,royal_navy_ensign.png,Great Britain,1254
931,Wallace,Shakespeare,Destroyer,30,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter",shakespeare_wair.png,royal_navy_ensign.png,Great Britain,1255
932,Wallace (1941),Shakespeare,Destroyer,35,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Radar",shakespeare_wair.png,royal_navy_ensign.png,Great Britain,1256
933,Wallace (1943),Shakespeare,Destroyer,40,"7""",1+,4/1,"Agile, Depth Charge, Sub-Hunter, Radar",shakespeare_wair.png,royal_navy_ensign.png,Great Britain,1257
934,Ashanti,Tribal,Destroyer,35,"7""",1+,5/2,"Sub-Hunter, Depth Charge",tribal_1939.png,royal_navy_ensign.png,Great Britain,1258
935,Ashanti (1941),Tribal,Destroyer,45,"7""",1+,5/2,"Sub-Hunter, Depth Charge, Radar",tribal_1939.png,royal_navy_ensign.png,Great Britain,1259
936,Ashanti (1944),Tribal,Destroyer,50,"7""",1+,5/2,"Sub-Hunter, Depth Charge, Advanced Radar",tribal_1939.png,royal_navy_ensign.png,Great Britain,1260
937,Cossack (1940),Tribal,Destroyer,45,"7""",1+,5/2,"Sub-Hunter, Depth Charge, Radar",tribal_1939.png,royal_navy_ensign.png,Great Britain,1261
938,Eskimo (1940),Tribal,Destroyer,40,"7""",1+,5/2,"Sub-Hunter, Depth Charge",tribal_1939.png,royal_navy_ensign.png,Great Britain,1262
939,Eskimo (1941),Tribal,Destroyer,45,"7""",1+,5/2,"Sub-Hunter, Depth Charge, Radar",tribal_1939.png,royal_navy_ensign.png,Great Britain,1263
940,Eskimo (1944),Tribal,Destroyer,50,"7""",1+,5/2,"Sub-Hunter, Depth Charge, Advanced Radar",tribal_1939.png,royal_navy_ensign.png,Great Britain,1264
941,Nubian (1942),Tribal,Destroyer,45,"7""",1+,5/2,"Sub-Hunter, Depth Charge, Radar",tribal_1939.png,royal_navy_ensign.png,Great Britain,1265
942,Nubian (1944),Tribal,Destroyer,55,"7""",1+,5/2,"Sub-Hunter, Depth Charge, Advanced Radar",tribal_1939.png,royal_navy_ensign.png,Great Britain,1266
943,Erebus,Erebus,Battleship,110,"2""",3+,17/5,"Torpedo Belt 2, Agile, Armored Deck",erebus_1939.png,royal_navy_ensign.png,Great Britain,1267
944,Erebus (1943),Erebus,Battleship,130,"2""",3+,17/5,"Torpedo Belt 2, Agile, Armored Deck, Radar",erebus_1939.png,royal_navy_ensign.png,Great Britain,1268
945,Erebus (1944),Erebus,Battleship,160,"2""",3+,20/6,"Torpedo Belt 2, Agile, Armored Deck, Radar",erebus_1939.png,royal_navy_ensign.png,Great Britain,1269
946,Erebus (1945),Erebus,Battleship,170,"2""",3+,20/6,"Torpedo Belt 2, Agile, Armored Deck, Advanced Radar",erebus_1939.png,royal_navy_ensign.png,Great Britain,1270
947,Terror (1941),Erebus,Battleship,115,"2""",3+,19/6,"Torpedo Belt 2, Agile, Armored Deck",erebus_1939.png,royal_navy_ensign.png,Great Britain,1271
948,Abelia,Flower,Destroyer,25,"3""",1+,2/1,"Agile, Depth Charge, Radar, Sub-Hunter",flower_1943.png,royal_navy_ensign.png,Great Britain,1272
949,Abelia (1942),Flower,Destroyer,35,"3""",1+,2/1,"Agile, Depth Charge, Radar, Sub-Hunter, Hedgehog",flower_1943.png,royal_navy_ensign.png,Great Britain,1273
950,Loch Achanalt,Loch,Destroyer,50,"3""",1+,2/1,"Agile, Depth Charge, Advanced Radar, Sub-Hunter, Squid",loch_1944.png,royal_navy_ensign.png,Great Britain,1274
951,Loch Achanalt (1945),Loch,Destroyer,60,"3""",1+,2/1,"Agile, Depth Charge, Advanced Radar, Sub-Hunter, Squid",loch_1944.png,royal_navy_ensign.png,Great Britain,1275
952,Roberts,Roberts,Battleship,120,"2""",3+,18/6,"Torpedo Belt 2, Agile, Armored Deck, Radar",roberts_1941.png,royal_navy_ensign.png,Great Britain,1276
953,Roberts (1945),Roberts,Battleship,135,"2""",3+,19/6,"Torpedo Belt 2, Agile, Armored Deck, Radar",roberts_1941.png,royal_navy_ensign.png,Great Britain,1277
954,Abercrombie (1943),Roberts,Battleship,125,"2""",3+,19/6,"Torpedo Belt 2, Agile, Armored Deck, Radar",roberts_1941.png,royal_navy_ensign.png,Great Britain,1278
955,Abercrombie (1945),Roberts,Battleship,160,"2""",3+,20/6,"Torpedo Belt 2, Agile, Armored Deck, Advanced Radar",roberts_1941.png,royal_navy_ensign.png,Great Britain,1279
956,Dorsetshire,Norfolk,Cruiser,175,"6""",2+,27/9,"Aircraft 1, Armored Deck",norfolk_1939.png,royal_navy_ensign.png,Great Britain,1280
957,Ammunition Ship,Ammunition Ship,Civilian,25,"3""",1+,13/4,"Lumbering, Explosive",ammo_ship.png,usa.png,United States,1
958,Ammunition Ship (1942),Ammunition Ship,Civilian,35,"3""",1+,13/4,"Lumbering, Explosive",ammo_ship.png,usa.png,United States,2
959,Ammunition Ship (1944),Ammunition Ship,Civilian,35,"3""",1+,13/4,"Lumbering, Explosive",ammo_ship.png,usa.png,United States,3
960,Armed Merchant Cruiser,Merchant Cruiser,Civilian,25,"3""",1+,15/5,Lumbering,merch_cruiser.png,usa.png,United States,4
961,Liberty Ship,Cargo Ship,Civilian,25,"2""",1+,10/3,Lumbering,liberty.png,usa.png,United States,6
962,Liner,Liner,Civilian,25,"6""",1+,72/24,Lumbering,liner.png,usa.png,United States,7
963,Oil Tanker,Oil Tanker,Civilian,30,"4""",1+,15/5,"Lumbering, Volatile",tanker.png,usa.png,United States,8
964,Oil Tanker (1942),Oil Tanker,Civilian,40,"4""",1+,15/5,"Lumbering, Volatile",tanker.png,usa.png,United States,9
965,Oil Tanker (1944),Oil Tanker,Civilian,50,"4""",1+,15/5,"Lumbering, Volatile",tanker.png,usa.png,United States,10
966,Cimarron (1942),Oil Tanker,Civilian,40,"4""",1+,15/5,"Lumbering, Volatile",cimarron_tanker.png,usa.png,United States,13
967,Cimarron (1944),Oil Tanker,Civilian,45,"4""",1+,15/5,"Lumbering, Volatile",cimarron_tanker.png,usa.png,United States,14
968,Seaplane Tender,Seaplane Tender,Civilian,25,"4""",1+,12/4,"Aircraft 6, Lumbering",seaplane_tender.png,usa.png,United States,16
969,Tramp Freighter,Tramp Freighter,Civilian,10,"2""",1+,6/2,,tramp_freighter.png,usa.png,United States,17
970,Troop Ship,Troop Ship,Civilian,25,"3""",1+,16/5,Lumbering,troop_ship.png,usa.png,United States,18
971,Victory Ship,Cargo Ship,Civilian,30,"3""",1+,14/4,Lumbering,victory.png,usa.png,United States,19
972,Gato,Gato,Submarine,50,"4""",2+,5/2,"Submarine, Agile",gato_1942_sub.png,usa.png,United States,25
973,Gato (1942),Gato,Submarine,65,"4""",2+,5/2,"Submarine, Agile, Sub-Hunter, Radar",gato_1942_sub.png,usa.png,United States,26
974,Gato (1943),Gato,Submarine,80,"4""",2+,5/2,"Submarine, Agile, Sub-Hunter, Radar",gato_1943_sub.png,usa.png,United States,27
975,Gato (1944),Gato,Submarine,90,"4""",2+,5/2,"Submarine, Agile, Sub-Hunter, Radar",gato_1944_sub.png,usa.png,United States,28
976,Colorado,Colorado,Battleship,400,"4""",6+,71/23,"Aircraft 3, Torpedo Belt 2, Armored Deck",colorado_1941.png,usa.png,United States,93
977,Colorado (1942),Colorado,Battleship,445,"4""",6+,71/23,"Aircraft 2, Torpedo Belt 2, Armored Deck, Radar",colorado_1941.png,usa.png,United States,94
978,Colorado (1944),Colorado,Battleship,485,"4""",6+,71/23,"Aircraft 2, Torpedo Belt 2, Armored Deck, Advanced Radar",colorado_1941.png,usa.png,United States,95
979,Colorado (1944),Colorado,Battleship,505,"4""",6+,71/23,"Aircraft 2, Torpedo Belt 2, Armored Deck, Advanced Radar",colorado_1941.png,usa.png,United States,96
980,Colorado (1945),Colorado,Battleship,515,"4""",6+,71/23,"Aircraft 2, Torpedo Belt 2, Armored Deck, Advanced Radar",colorado_1941.png,usa.png,United States,97
981,Maryland,Colorado,Battleship,400,"4""",6+,71/23,"Aircraft 3, Torpedo Belt 2, Armored Deck",maryland_1944.png,usa.png,United States,98
982,Maryland (1941),Colorado,Battleship,440,"4""",6+,71/23,"Aircraft 3, Torpedo Belt 2, Armored Deck, Radar",maryland_1944.png,usa.png,United States,99
983,Maryland (1942),Colorado,Battleship,445,"4""",6+,71/23,"Aircraft 3, Torpedo Belt 2, Armored Deck, Radar",maryland_1944.png,usa.png,United States,100
984,Maryland (1943),Colorado,Battleship,495,"4""",6+,71/23,"Aircraft 3, Torpedo Belt 2, Armored Deck, Advanced Radar",maryland_1944.png,usa.png,United States,101
985,Maryland (1944),Colorado,Battleship,520,"4""",6+,71/23,"Aircraft 2, Torpedo Belt 2, Armored Deck, Advanced Radar",maryland_1944.png,usa.png,United States,102
986,Maryland (1945),Colorado,Battleship,565,"4""",6+,81/27,"Aircraft 2, Torpedo Belt 2, Armored Deck, Advanced Radar",maryland_1944.png,usa.png,United States,103
987,West Virginia,Colorado,Battleship,400,"4""",6+,71/23,"Aircraft 3, Torpedo Belt 2, Armored Deck",west_virginia_1945.png,usa.png,United States,104
988,West Virginia (1941),Colorado,Battleship,405,"4""",6+,71/23,"Aircraft 3, Torpedo Belt 2, Armored Deck",west_virginia_1945.png,usa.png,United States,105
989,West Virginia (1944),Colorado,Battleship,515,"4""",6+,81/27,"Aircraft 3, Torpedo Belt 2, Armored Deck, Advanced Radar",west_virginia_1945.png,usa.png,United States,106
990,West Virginia (1945),Colorado,Battleship,520,"4""",6+,81/27,"Aircraft 3, Torpedo Belt 2, Armored Deck, Advanced Radar",west_virginia_1945.png,usa.png,United States,107
991,Iowa,Iowa,Battleship,850,"6""",6+,115/38,"Aircraft 3, Torpedo Belt 3, Armored Deck, Advanced Radar",iowa_1943.png,usa.png,United States,108
992,Iowa (1944),Iowa,Battleship,860,"6""",6+,115/38,"Aircraft 3, Torpedo Belt 3, Armored Deck, Advanced Radar",iowa_1943.png,usa.png,United States,109
993,Iowa (1945),Iowa,Battleship,870,"6""",6+,115/38,"Aircraft 3, Torpedo Belt 3, Armored Deck, Advanced Radar",iowa_1943.png,usa.png,United States,110
994,New Jersey (1943),Iowa,Battleship,865,"6""",6+,115/38,"Aircraft 3, Torpedo Belt 3, Armored Deck, Advanced Radar",new_jersey_1944.png,usa.png,United States,111
995,New Jersey (1945),Iowa,Battleship,870,"6""",6+,115/38,"Aircraft 3, Torpedo Belt 3, Armored Deck, Advanced Radar",new_jersey_1944.png,usa.png,United States,112
996,Missouri (1944),Iowa,Battleship,865,"6""",6+,115/38,"Aircraft 3, Torpedo Belt 3, Armored Deck, Advanced Radar",missouri_1944.png,usa.png,United States,113
997,Missouri (1945),Iowa,Battleship,870,"6""",6+,115/38,"Aircraft 3, Torpedo Belt 3, Armored Deck, Advanced Radar",missouri_1945.png,usa.png,United States,114
998,Wisconsin (1944),Iowa,Battleship,870,"6""",6+,115/38,"Aircraft 3, Torpedo Belt 3, Armored Deck, Advanced Radar",wisconsin_1945.png,usa.png,United States,115
999,Montana,Montana,Battleship,950,"6""",7+,141/47,"Aircraft 3, Torpedo Belt 4, Armored Deck, Advanced Radar",montana_1945.png,usa.png,United States,116
1000,Nevada,Nevada,Battleship,390,"4""",6+,63/21,"Aircraft 3, Torpedo Belt 2",nevada_1941.png,usa.png,United States,117
1001,Nevada (1943),Nevada,Battleship,515,"4""",6+,71/23,"Aircraft 2, Torpedo Belt 2, Advanced Radar",nevada_1941.png,usa.png,United States,118
1002,Nevada (1944),Nevada,Battleship,510,"4""",6+,71/23,"Aircraft 2, Torpedo Belt 2, Advanced Radar",nevada_1941.png,usa.png,United States,119
1003,Nevada (1945),Nevada,Battleship,515,"4""",6+,71/23,"Aircraft 2, Torpedo Belt 2, Advanced Radar",nevada_1941.png,usa.png,United States,120
1004,Oklahoma (1941),Nevada,Battleship,395,"4""",6+,63/21,"Aircraft 3, Torpedo Belt 2",oklahoma_1941.png,usa.png,United States,121
1005,New Mexico,New Mexico,Battleship,395,"4""",6+,72/24,"Aircraft 4, Torpedo Belt 2, Armored Deck",new_mexico_1941.png,usa.png,United States,122
1006,New Mexico (1941),New Mexico,Battleship,405,"4""",6+,72/24,"Aircraft 4, Torpedo Belt 2, Armored Deck",new_mexico_1941.png,usa.png,United States,123
1007,New Mexico (1942),New Mexico,Battleship,465,"4""",6+,72/24,"Aircraft 4, Torpedo Belt 2, Armored Deck, Radar",new_mexico_1941.png,usa.png,United States,124
